id,name,description,PerkType,icon_url,ConditionText,CompatibleEquipment,ExclusiveLabels,ExclusiveLabel,CraftModItem,GeneratedLabel
perkid_earring_jeweler,Jewelcrafter Mastery,+${5 * perkMultiplier} to Jewelcrafter Crafted Item Quality.,,https://nwdb.info/images/icons/perks/jewelcraftermastery1.png,,,,,,
perkid_earring_weaponsmith,Weaponsmith Mastery,+${5 * perkMultiplier} to Weaponsmith Crafted Item Quality.,,https://nwdb.info/images/icons/perks/weaponsmithmastery1.png,,,,,,
perkid_weapon_threatadd,Hated,Generate ${75 * perkMultiplier}% more threat.,,https://nwdb.info/images/icons/perks/threatadd1.png,,,,,,
perkid_weapon_threatsub,Kind,Generate ${-15 * perkMultiplier}% less threat (Max 99% from all sources). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/threatsub1.png,,,,,,
perkid_weapon_dmgcrit,Vicious,+${3 * perkMultiplier}% critical damage.,,https://nwdb.info/images/icons/perks/critical1.png,,,,,,
perkid_weapon_dmgbasic,Enchanted,Light and Heavy attacks deal +${3 * perkMultiplier}% damage.,,https://nwdb.info/images/icons/perks/damagebasic1.png,,,,,,
perkid_weaponmelee_dmgback,Rogue,+${2.5 * perkMultiplier}% Backstab damage.,,https://nwdb.info/images/icons/perks/damageback1.png,,,,,,
perkid_weapon_siege,Ruinous,+${20 * perkMultiplier}% Siege Damage.,,https://nwdb.info/images/icons/perks/siegedmg1.png,,,,,,
perkid_weaponlife_healoutgoing,Blessed,+${3 * perkMultiplier}% outgoing healing efficiency.,,https://nwdb.info/images/icons/perks/cleric1.png,,,,,,
perkid_weapon_cdrbasic,Refreshing Move,Light and Heavy attacks reduce your active weapon cooldowns by ${1 * perkMultiplier}% (0.2s cooldown).,,https://nwdb.info/images/icons/perks/cdr1.png,,,,,,
perkid_weapon_healondmg,Lifestealing,Heal for ${1 * perkMultiplier}% of the damage you deal (Does not trigger off persistent damage or DoT effects).,,https://nwdb.info/images/icons/perks/health1.png,,,,,,
perkid_weapon_bleedoncrit,Keenly Jagged,"Inflicts Bleed on critical hit, dealing 10% weapon damage per second for 6s (7s cooldown). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/perks/bleed1.png,,,,,,
perkid_weapon_fortifyoncrit,Keenly Fortified,Gain ${15 * perkMultiplier}% Fortify for 5s on critical hit (7s cooldown).,,https://nwdb.info/images/icons/perks/fortify1.png,,,,,,
perkid_weapon_empoweroncrit,Keenly Empowered,Gain ${10 * perkMultiplier}% Empower for 5s on critical hit (10s cooldown).,,https://nwdb.info/images/icons/perks/empower1.png,,,,,,
perkid_weapon_hasteoncrit,Keen Speed,Gain ${20 * perkMultiplier}% Haste for 7s on critical hit (7s cooldown).,,https://nwdb.info/images/icons/perks/unstoppable1.png,,,,,,
perkid_weapon_manaonhit,Siphoning Blow,"Gain ${1 * perkMultiplier}% Mana per hit (2s cooldown. Does not trigger off persistent damage, DoT effects, or blocked attacks).",,https://nwdb.info/images/icons/perks/mana1.png,,,,,,
perkid_weapon_chainlightning,Chain Lightning (deprecated),Basic attack hits trigger a Lightning chain that bounces between close targets and deals 15% weapon damage (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/lightningdmg1.png,,,,,,
perkid_weapon_chainlightning_new,Chain Lightning,Basic attack hits trigger a Lightning chain that bounces between close targets and deals 15% weapon damage (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/lightningdmg1.png,,,,,,
perkid_weapon_chainfire,Chain Fire,Basic attack hits trigger a Fire chain that bounces between close targets and deals 15% weapon damage (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/firedmg1.png,,,,,,
perkid_weapon_chainarcane,Chain Arcane,Basic attack hits trigger an Arcane chain that bounces between close targets and deals 15% weapon damage (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/arcanedmg1.png,,,,,,
perkid_weapon_chainvoid,Chain Void,Basic attack hits trigger a Void chain that bounces between close targets and deals 15% weapon damage (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/voiddmg1.png,,,,,,
perkid_weapon_chainice,Chain Ice,Basic attack hits trigger an Ice chain that bounces between close targets and deals 15% weapon damage (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/icedmg1.png,,,,,,
perkid_weapon_chainnature,Chain Nature,Basic attack hits trigger a Nature chain that bounces between close targets and deals 15% weapon damage (2s cooldown). (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/naturedmg1.png,,,,,,
perkid_weapon_onkillheal,Mortal Lifesteal,Hits grant ${1 * perkMultiplier}% lifesteal. Gain ${4 * perkMultiplier}% of your Max Health on kill (1s cooldown).,,https://nwdb.info/images/icons/perks/health1.png,,,,,,
perkid_weapon_onkillmana,Mortal Siphoning,+${3 * perkMultiplier}% Mana on kill (1s cooldown).,,https://nwdb.info/images/icons/perks/mana1.png,,,,,,
perkid_weapon_onkillstamina,Mortal Energy,+${10 * perkMultiplier} Stamina on kill (1s cooldown).,,https://nwdb.info/images/icons/perks/stamina1.png,,,,,,
perkid_weapon_onkillfortify,Mortal Fortification,Gain ${10 * perkMultiplier}% Fortify for 20s on kill (1s cooldown).,,https://nwdb.info/images/icons/perks/fortify1.png,,,,,,
perkid_weapon_onkillempower,Mortal Power,Gain ${6 * perkMultiplier}% Empowered for 20s on kill (1s cooldown).,,https://nwdb.info/images/icons/perks/empower1.png,,,,,,
perkid_weapon_onkillcdr,Mortal Refreshment,Reduce all cooldowns by ${4 * perkMultiplier}% on kill (1s cooldown).,,https://nwdb.info/images/icons/perks/cdr1.png,,,,,,
perkid_weapon_critchance,Keen,+${3 * perkMultiplier}% critical chance.,,https://nwdb.info/images/icons/perks/critical1.png,,,,,,
perkid_weapon_dmgancient,Ancient Bane,+${5 * perkMultiplier}% damage to Ancients.,,https://nwdb.info/images/icons/perks/ancientbane1.png,,,,,,
perkid_weapon_dmgangryearth,Angry Earth Bane,+${5 * perkMultiplier}% damage to Angry Earth.,,https://nwdb.info/images/icons/perks/angryearthbane1.png,,,,,,
perkid_weapon_dmgbeast,Beast Bane,+${5 * perkMultiplier}% damage to Beasts.,,https://nwdb.info/images/icons/perks/bestialbane1.png,,,,,,
perkid_weapon_dmgcorrupted,Corrupted Bane,+${5 * perkMultiplier}% damage to Corrupted.,,https://nwdb.info/images/icons/perks/corruptedbane1.png,,,,,,
perkid_weapon_dmglost,Lost Bane,+${5 * perkMultiplier}% damage to Lost.,,https://nwdb.info/images/icons/perks/lostbane1.png,,,,,,
perkid_weapon_dmgaeternian,Human Bane,PvE Only: +${5 * perkMultiplier}% damage to Humans.,,https://nwdb.info/images/icons/perks/humanbane1.png,,,,,,
perkid_weaponrng_accuracy,Accuracy,+${12.5 * perkMultiplier}% accuracy.,,https://nwdb.info/images/icons/perks/accuracy1.png,,,,,,
perkid_weaponrng_dmgheatshot,Vorpal,+${5 * perkMultiplier}% headshot damage.,,https://nwdb.info/images/icons/perks/precise1.png,,,,,,
perkid_weaponmelee_blockingstam,Sturdy,Receive ${5 * perkMultiplier}% less Stamina damage while blocking.,,https://nwdb.info/images/icons/perks/stamina1.png,,,,,,
perkid_weaponmelee_blockingmove,Sure Footing,+30% movement speed while blocking. And push and pull distances against you are reduced by ${-20}%. (Note: Actual values may scale with Gear Score.),,https://nwdb.info/images/icons/perks/unstoppable1.png,,,,,,
perkid_shield_deffire,Flame Shield Ward,Receive ${5 * perkMultiplier}% less Fire damage.,,https://nwdb.info/images/icons/perks/fireward1.png,,,,,,
perkid_shield_defice,Frozen Shield Ward,Receive ${5 * perkMultiplier}% less Ice damage.,,https://nwdb.info/images/icons/perks/iceward1.png,,,,,,
perkid_shield_defnature,Nature Shield Ward,Receive ${5 * perkMultiplier}% less Nature damage.,,https://nwdb.info/images/icons/perks/natureward1.png,,,,,,
perkid_shield_defvoid,Void Shield Ward,Receive ${5 * perkMultiplier}% less Void damage.,,https://nwdb.info/images/icons/perks/voidward1.png,,,,,,
perkid_shield_defthurst,Thrust Shield Ward,Receive ${5 * perkMultiplier}% less Thrust damage.,,https://nwdb.info/images/icons/perks/thrustward1.png,,,,,,
perkid_shield_defslash,Slash Shield Ward,Receive ${5 * perkMultiplier}% less Slash damage.,,https://nwdb.info/images/icons/perks/slashward1.png,,,,,,
perkid_shield_defarcane,Arcane Shield Ward,Receive ${5 * perkMultiplier}% less Arcane damage.,,https://nwdb.info/images/icons/perks/arcaneward1.png,,,,,,
perkid_shield_deflightning,Lightning Shield Ward,Receive ${5 * perkMultiplier}% less Lightning damage.,,https://nwdb.info/images/icons/perks/lightningward1.png,,,,,,
perkid_shield_defstrike,Strike Shield Ward,Receive ${5 * perkMultiplier}% less Strike damage.,,https://nwdb.info/images/icons/perks/strikeward1.png,,,,,,
perkid_armor_arcanist,Arcanist Expertise,+${2 * perkMultiplier} Arcanist Crafted Item Quality.,,https://nwdb.info/images/icons/perks/arcanistmastery1.png,,,,,,
perkid_armor_armorer,Armorer Expertise,+${2 * perkMultiplier} Armorer Crafted Item Quality.,,https://nwdb.info/images/icons/perks/armorermastery1.png,,,,,,
perkid_armor_cook,Cooking Expertise,+${4 * perkMultiplier}% chance to craft additional items while Cooking.,,https://nwdb.info/images/icons/perks/chefmastery1.png,,,,,,
perkid_armor_engineer,Engineer Expertise,+${2 * perkMultiplier} Engineer Crafted Item Quality.,,https://nwdb.info/images/icons/perks/engineermastery1.png,,,,,,
perkid_armor_jeweler,Jewelcrafter Expertise,+${2 * perkMultiplier} Jewelcrafter Crafted Item Quality and +${2 * perkMultiplier}% yield while Cutting and Fusing Gems.,,https://nwdb.info/images/icons/perks/jewelcraftermastery1.png,,,,,,
perkid_armor_weaponsmith,Weaponsmith Expertise,+${2 * perkMultiplier} Weaponsmith Crafted Item Quality.,,https://nwdb.info/images/icons/perks/weaponsmithmastery1.png,,,,,,
perkid_armor_stonecutteryield,Stonecutting Accumulation,+${2 * perkMultiplier}% yield while Stonecutting.,,https://nwdb.info/images/icons/perks/yield1.png,,,,,,
perkid_armor_leatherworkeryield,Leatherworking Accumulation,+${2 * perkMultiplier}% yield while Leatherworking.,,https://nwdb.info/images/icons/perks/yield1.png,,,,,,
perkid_armor_smelteryield,Smelting Accumulation,+${2 * perkMultiplier}% yield while Smelting.,,https://nwdb.info/images/icons/perks/yield1.png,,,,,,
perkid_armor_weaveryield,Weaving Accumulation,+${2 * perkMultiplier}% yield while Weaving.,,https://nwdb.info/images/icons/perks/yield1.png,,,,,,
perkid_armor_woodworkeryield,Woodworking Accumulation,+${2 * perkMultiplier}% yield while Woodworking.,,https://nwdb.info/images/icons/perks/yield1.png,,,,,,
perkid_tools_efficiency_logging,Logging Efficiency,+${20 * perkMultiplier}% base Logging speed.,,https://nwdb.info/images/icons/perks/bonussp1.png,,,,,,
perkid_tools_efficiency_mining,Mining Efficiency,+${20 * perkMultiplier}% base Mining speed.,,https://nwdb.info/images/icons/perks/bonussp1.png,,,,,,
perkid_tools_efficiency_skinning,Skinning Efficiency,+${20 * perkMultiplier}% base Skinning speed.,,https://nwdb.info/images/icons/perks/bonussp1.png,,,,,,
perkid_tools_efficiency_harvesting,Harvesting Efficiency,+${20 * perkMultiplier}% base Harvesting speed.,,https://nwdb.info/images/icons/perks/bonussp1.png,,,,,,
perkid_weapon_disease_onlowhp_crit,Plagued Crits,"Critical strikes against targets inflict Disease for 6s, reducing healing effectiveness on the target by ${10 * perkMultiplier}% and outgoing healing by ${5 * perkMultiplier}%.",,https://nwdb.info/images/icons/perks/disease1.png,,,,,,
perkid_weapon_disease_onlowhp_heavy,Plagued Strikes,"Heavy attacks inflict Disease for 8s, reducing healing effectiveness on the target by ${10 * perkMultiplier}% and outgoing healing by ${5 * perkMultiplier}%.",,https://nwdb.info/images/icons/perks/disease1.png,,,,,,
perkid_weapon_dmgagainstgrit,Thwarting Counter,+${5 * perkMultiplier}% damage against targets with active Grit.,,https://nwdb.info/images/icons/perks/damagebasic1.png,,,,,,
perkid_weapon_dmgwithgrit,Thwarting Strikes,+${3 * perkMultiplier}% damage while you have active Grit.,,https://nwdb.info/images/icons/perks/damagebasic1.png,,,,,,
perkid_weapon_melee_chargedheavy_dmg,Trenchant Strikes,Heavy melee attacks deal +${3 * perkMultiplier}% damage.,,https://nwdb.info/images/icons/perks/damagebasic1.png,,,,,,
perkid_weapon_melee_chargedheavy_crit,Trenchant Crits,Heavy melee attacks deal +${5 * perkMultiplier}% critical damage.,,https://nwdb.info/images/icons/perks/critical1.png,,,,,,
perkid_weapon_melee_chargedheavy_rend,Trenchant Rend,"Heavy melee attacks inflict Rend for 7s, reducing the target's armor by ${4 * perkMultiplier}% (10s cooldown).",,https://nwdb.info/images/icons/perks/rend1.png,,,,,,
perkid_weapon_melee_chargedheavy_heal,Trenchant Recovery,Heal for ${5 * perkMultiplier}% of the damage dealt by heavy melee attacks.,,https://nwdb.info/images/icons/perks/health1.png,,,,,,
perkid_armor_rangedefense_physical,Physical Aversion,"Receive ${2 * perkMultiplier}% less damage from ranged, physical attacks.",,https://nwdb.info/images/icons/perks/rangewardp1.png,,,,,,
perkid_armor_rangedefense_elemental,Elemental Aversion,"Receive ${2 * perkMultiplier}% less damage from ranged, elemental attacks.",,https://nwdb.info/images/icons/perks/rangewarde1.png,,,,,,
perkid_armor_arcanist_faction,Arcanist Expertise,+${5 * perkMultiplier} Arcanist Crafted Item Quality.,,https://nwdb.info/images/icons/perks/arcanistmastery1.png,,,,,,
perkid_armor_weaponsmith_faction,Weaponsmith Expertise,+${5 * perkMultiplier} Weaponsmith Crafted Item Quality.,,https://nwdb.info/images/icons/perks/weaponsmithmastery1.png,,,,,,
perkid_armor_cook_faction,Cooking Expertise,+${10 * perkMultiplier}% chance to craft additional items while Cooking.,,https://nwdb.info/images/icons/perks/chefmastery1.png,,,,,,
perkid_weapon_dodgesuccess_firedmg,Shirking Flames,"After dodging an attack, your next hit within 10s deals +${5 * perkMultiplier}% base weapon damage as Fire.",,https://nwdb.info/images/icons/perks/firedmg1.png,,,,,,
perkid_weapon_dodgesuccess_naturedmg,Shirking Nature,"After dodging an attack, your next hit within 10s deals +${5 * perkMultiplier}% base weapon damage as Nature.",,https://nwdb.info/images/icons/perks/naturedmg1.png,,,,,,
perkid_weapon_dodgesuccess_icedmg,Shirking Frost,"After dodging an attack, your next hit within 10s deals +${5 * perkMultiplier}% base weapon damage as Ice.",,https://nwdb.info/images/icons/perks/icedmg1.png,,,,,,
perkid_weapon_dodgesuccess_lightningdmg,Shirking Lightning,"After dodging an attack, your next hit within 10s deals +${5 * perkMultiplier}% base weapon damage as Lightning.",,https://nwdb.info/images/icons/perks/lightningdmg1.png,,,,,,
perkid_weapon_dodgesuccess_voiddmg,Shirking Abyss,"After dodging an attack, your next hit within 10s deals +${5 * perkMultiplier}% base weapon damage as Void.",,https://nwdb.info/images/icons/perks/voiddmg1.png,,,,,,
perkid_weapon_dodgesuccess_arcanedmg,Shirking Arcane,"After dodging an attack, your next hit within 10s deals +${5 * perkMultiplier}% base weapon damage as Arcane.",,https://nwdb.info/images/icons/perks/arcanedmg1.png,,,,,,
perkid_amulet_dodgesuccess_cleansedot,Shirking DoT Cleanse,"After dodging an attack in a light equip load, lose 1 DoT debuff (Bleed, Burn, Poison) (Max 1 trigger per 5s).",,https://nwdb.info/images/icons/perks/debuffdur1.png,,,,,,
perkid_amulet_dodgesuccess_cleansedebilitate,Shirking Debilitate Cleanse,"After dodging an attack in a medium equip load, lose 1 Debilitate debuff (Rend, Weaken, Exhaust, Disease) (Max 1 trigger per 5s).",,https://nwdb.info/images/icons/perks/debuffdur1.png,,,,,,
perkid_armor_dodgesuccess_fortify,Shirking Fortification,"After dodging an attack, gain Fortify, increasing armor by ${2 * perkMultiplier}% for 4s (Each item with this perk stacks).",,https://nwdb.info/images/icons/perks/fortify1.png,,,,,,
perkid_head_oncrittaken_critchance,Critical Retribution,PvP Only: Gain ${3 * perkMultiplier}% critical chance for 7s when taking a critical hit (20s cooldown).,,https://nwdb.info/images/icons/perks/critical1.png,,,,,,
perkid_chest_onblockedhittaken_staminaregen,Sturdy Energy,"When blocking a hit while below 30% Stamina, gain ${20 * perkMultiplier}% Stamina regeneration for 6s (15s Cooldown. Effect is removed if player becomes Exhausted). (Note: Actual values may scale with Gear Score.)",,https://nwdb.info/images/icons/perks/stamina1.png,,,,,,
perkid_hands_onblockedhit_empowerstack,Empowering Breaker,"When your attacks are blocked, gain a stack of Empower, increasing damage by ${2 * perkMultiplier}% for 5s (Max 5 stacks).",,https://nwdb.info/images/icons/perks/empower1.png,,,,,,
perkid_legs_dodgesuccess_stamina,Shirking Energy,"If a hit is avoided by dodging while in a light equip load, gain ${5 * perkMultiplier} Stamina (6s cooldown).",,https://nwdb.info/images/icons/perks/stamina1.png,,,,,,
