"Icon","Perk ID","Name","Description","Type","Craft Mod","Item Class","Exclusive Labels","Exclude Item Class","Is Stackable Ability","Affix","Applied Prefix","Applied Suffix","Category","Channel","Combat Status","Condition Event","Day Phases","Deprecated Perk Id","Display Name","Equip Ability","Exclude From Trading Post","Fishing Water Type","Group Name","Icon Path","Includes","Item Class GSBonus","Item Perk Conflicts Loc Text","Name Priority","Only In Open World","Open World Only Override Game Modes","Scaling Per Gear Score","Scaling Per Gear Score Attributes","Schedule ID","Secondary Effect Display Name","Sorting","Stat Display Text","Territory Id","Tier","Weapon Tag","World Tags","ABABleed","ABACurse","ABADisease","ABAFrostbite","ABAPoison","ABSAcid","ABSArcane","ABSCorruption","ABSFire","ABSIce","ABSLightning","ABSNature","ABSSiege","ABSSlash","ABSStandard","ABSStrike","ABSThrust","ABSVitals Category","AFAAcid","AFABleed","AFABlight","AFACurse","AFADisease","AFAFrostbite","AFAPoison","Additional Damage","Affliction Damage","Affliction Multiplier","Append To Tooltip","Attribute Modifiers","Attribute Placing Mods","BLAArcane","BLACorruption","BLAFire","BLAIce","BLALightning","BLANature","BLASiege","BLASlash","BLAStandard","BLAStrike","BLAThrust","Base Damage Modifier","Base Damage Type","DMGAcid","DMGArcane","DMGCorruption","DMGFire","DMGIce","DMGLightning","DMGNature","DMGSiege","DMGSlash","DMGStandard","DMGStrike","DMGThrust","DMGVitals Category","Damage Percentage","Damage Type","Disable Durability Loss","Durability Mod","Effect Duration Multiplier","Effect Mod Multiplier","Encumbrance","Fall Damage Mod","Fast Travel Encumbrance Mod","Fish Rarity Roll Modifier","Fish Size Roll Modifier","Fishing Line Strength","Gathering Efficiency","Heal Mod","Health Rate","Is Additive Damage","MODConstitution","MODDexterity","MODFocus","MODIntelligence","MODStrength","MP  Final Note Perfect XPBonus","MP  Group XPBonus","MP  Ignore Missed Notes","MP  Opening Notes Perfect","MP  Rake Reduction","MP  Solo XPBonus","Mana Rate","Max Cast Distance","Max Health Mod","Max Mana Mod","Max Mount Stamina","Max Stamina Mod","Mount Bonus Encumbrance Mod","Mount Off Road Dash Speed Mod","Mount On Road Dash Speed Mod","Mount Stamina Rate","Mount Summon Time Mod","Move Speed Mod","Prefer Higher Scaling","RESAcid","RESBlight","RESCurse","RESPoison","Scaling Dexterity","Scaling Focus","Scaling Intelligence","Scaling Strength","Stamina Cost ID","Stamina Cost Multiplier","Stamina Damage Modifier","Stamina Rate","Status Effect","Status ID","Summer Fish Rarity Roll Modifier","Territory Standing Mod","Use Affix Scaling On Base Damage","Use Count Multiplier","Use Weapon Attribute Scaling","WKNAcid","WKNArcane","WKNCorruption","WKNFire","WKNIce","WKNLightning","WKNNature","WKNSiege","WKNSlash","WKNStandard","WKNStrike","WKNThrust","Weapon Effect Type","Weight Multiplier"
"","PerkID_Gem_LightningWard2","Lightning Ward II   Insulated","+{[0.040000 * 100]}% Lightning Damage Absorption.","Gem","TopazCutT2","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","LightningWard2","LightningWardPrefix","","","4","","OnEquip","","","LightningWard2Name","","","","Topaz_LightningWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/topazcutt2.webp","","","","","false","","","","","","Gem","","","2","","","0","0","0","0","0","0","0","0","0","0","0.04","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","LightningWard2","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_LightningWard3","Lightning Ward III   Insulated","+{[0.050000 * 100]}% Lightning Damage Absorption.","Gem","TopazCutT3","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","LightningWard3","LightningWardPrefix","","","4","","OnEquip","","","LightningWard3Name","","","","Topaz_LightningWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/topazcutt3.webp","","","","","false","","","","","","Gem","","","3","","","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","LightningWard3","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_LightningWard4","Lightning Ward IV   Insulated","+{[0.060000 * 100]}% Lightning Damage Absorption.","Gem","TopazCutT4","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","LightningWard4","LightningWardPrefix","","","4","","OnEquip","","","LightningWard4Name","","","","Topaz_LightningWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/topazcutt4.webp","","","","","false","","","","","","Gem","","","4","","","0","0","0","0","0","0","0","0","0","0","0.06","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","LightningWard4","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_ArcaneWard1","Arcane Ward I   Empowered","+{[0.030000 * 100]}% Arcane Damage Absorption.","Gem","SapphireCutT1","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","ArcaneWard1","ArcaneWardPrefix","","","4","","OnEquip","","","ArcaneWard1Name","","","","Sapphire_ArcaneWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/sapphirecutt1.webp","","","","","false","","","","","","Gem","","","1","","","0","0","0","0","0","0","0.03","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","ArcaneWard1","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_ArcaneWard2","Arcane Ward II   Empowered","+{[0.040000 * 100]}% Arcane Damage Absorption.","Gem","SapphireCutT2","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","ArcaneWard2","ArcaneWardPrefix","","","4","","OnEquip","","","ArcaneWard2Name","","","","Sapphire_ArcaneWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/sapphirecutt2.webp","","","","","false","","","","","","Gem","","","2","","","0","0","0","0","0","0","0.04","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","ArcaneWard2","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_ArcaneWard3","Arcane Ward III   Empowered","+{[0.050000 * 100]}% Arcane Damage Absorption.","Gem","SapphireCutT3","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","ArcaneWard3","ArcaneWardPrefix","","","4","","OnEquip","","","ArcaneWard3Name","","","","Sapphire_ArcaneWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/sapphirecutt3.webp","","","","","false","","","","","","Gem","","","3","","","0","0","0","0","0","0","0.05","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","ArcaneWard3","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_ArcaneWard4","Arcane Ward IV   Empowered","+{[0.060000 * 100]}% Arcane Damage Absorption.","Gem","SapphireCutT4","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","ArcaneWard4","ArcaneWardPrefix","","","4","","OnEquip","","","ArcaneWard4Name","","","","Sapphire_ArcaneWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/sapphirecutt4.webp","","","","","false","","","","","","Gem","","","4","","","0","0","0","0","0","0","0.06","0","0","0","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","ArcaneWard4","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_IceWard1","Ice Ward I   Iceproof","+{[0.030000 * 100]}% Ice Damage Absorption.","Gem","AquamarineCutT1","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","IceWard1","IceWardPrefix","","","4","","OnEquip","","","IceWard1Name","","","","Aquamarine_IceWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/aquamarinecutt1.webp","","","","","false","","","","","","Gem","","","1","","","0","0","0","0","0","0","0","0","0","0.03","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","IceWard1","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_IceWard2","Ice Ward II   Iceproof","+{[0.040000 * 100]}% Ice Damage Absorption.","Gem","AquamarineCutT2","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","IceWard2","IceWardPrefix","","","4","","OnEquip","","","IceWard2Name","","","","Aquamarine_IceWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/aquamarinecutt2.webp","","","","","false","","","","","","Gem","","","2","","","0","0","0","0","0","0","0","0","0","0.04","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","IceWard2","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_IceWard3","Ice Ward III   Iceproof","+{[0.050000 * 100]}% Ice Damage Absorption.","Gem","AquamarineCutT3","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","IceWard3","IceWardPrefix","","","4","","OnEquip","","","IceWard3Name","","","","Aquamarine_IceWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/aquamarinecutt3.webp","","","","","false","","","","","","Gem","","","3","","","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","IceWard3","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_IceWard4","Ice Ward IV   Iceproof","+{[0.060000 * 100]}% Ice Damage Absorption.","Gem","AquamarineCutT4","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","IceWard4","IceWardPrefix","","","4","","OnEquip","","","IceWard4Name","","","","Aquamarine_IceWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/aquamarinecutt4.webp","","","","","false","","","","","","Gem","","","4","","","0","0","0","0","0","0","0","0","0","0.06","0","0","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","IceWard4","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_NatureWard1","Nature Ward I   Arboreal","+{[0.030000 * 100]}% Nature Damage Absorption.","Gem","AmberCutT1","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","NatureWard1","NatureWardPrefix","","","4","","OnEquip","","","NatureWard1Name","","","","Amber_NatureWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/ambercutt1.webp","","","","","false","","","","","","Gem","","","1","","","0","0","0","0","0","0","0","0","0","0","0","0.03","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","NatureWard1","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_NatureWard2","Nature Ward II   Arboreal","+{[0.040000 * 100]}% Nature Damage Absorption.","Gem","AmberCutT2","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","NatureWard2","NatureWardPrefix","","","4","","OnEquip","","","NatureWard2Name","","","","Amber_NatureWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/ambercutt2.webp","","","","","false","","","","","","Gem","","","2","","","0","0","0","0","0","0","0","0","0","0","0","0.04","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","NatureWard2","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_NatureWard3","Nature Ward III   Arboreal","+{[0.050000 * 100]}% Nature Damage Absorption.","Gem","AmberCutT3","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","NatureWard3","NatureWardPrefix","","","4","","OnEquip","","","NatureWard3Name","","","","Amber_NatureWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/ambercutt3.webp","","","","","false","","","","","","Gem","","","3","","","0","0","0","0","0","0","0","0","0","0","0","0.05","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","NatureWard3","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_NatureWard4","Nature Ward IV   Arboreal","+{[0.060000 * 100]}% Nature Damage Absorption.","Gem","AmberCutT4","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","NatureWard4","NatureWardPrefix","","","4","","OnEquip","","","NatureWard4Name","","","","Amber_NatureWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/ambercutt4.webp","","","","","false","","","","","","Gem","","","4","","","0","0","0","0","0","0","0","0","0","0","0","0.06","0","0","0","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","NatureWard4","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_SlashWard1","Slash Ward I   Burnished","+{[0.017500 * 100]}% Slash Damage Absorption.","Gem","MoonstoneCutT1","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","SlashWard1","SlashWardPrefix","","","4","","OnEquip","","","SlashWard1Name","","","","Moonstone_SlashWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/moonstonecutt1.webp","","","","","false","","","","","","Gem","","","1","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0175","0.0175","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","SlashWard1","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_SlashWard2","Slash Ward II   Burnished","+{[0.027500 * 100]}% Slash Damage Absorption.","Gem","MoonstoneCutT2","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","SlashWard2","SlashWardPrefix","","","4","","OnEquip","","","SlashWard2Name","","","","Moonstone_SlashWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/moonstonecutt2.webp","","","","","false","","","","","","Gem","","","2","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0275","0.0275","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","SlashWard2","","0","false","0","","","","","","","","","","","","","","","0"
"","PerkID_Gem_SlashWard3","Slash Ward III   Burnished","+{[0.037500 * 100]}% Slash Damage Absorption.","Gem","MoonstoneCutT3","Armor, EquippableAmulet, EquippableRing, EquippableToken","Gem","SeasonalEthereal","","SlashWard3","SlashWardPrefix","","","4","","OnEquip","","","SlashWard3Name","","","","Moonstone_SlashWard","https://cdn.nw-buddy.de/nw-data/live/lyshineui/images/icons/items/resource/moonstonecutt3.webp","","","","","false","","","","","","Gem","","","3","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0.0375","0.0375","0","0","","","","0","0","","","0","","","","","","","0","0","0","","0","","0","0","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","","0","","false","0","","","0","0","0","0","0","0","0","","","false","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","false","","0","0","0","0","0","0","0","","","0","0","","SlashWard3","","0","false","0","","","","","","","","","","","","","","","0"
